date,symbol,Sector,Close,entry,ValuationScore,MomentumScore,StageScore,QualityScore,QualityFlag,Stage,Substage,ScanScore,rr,base_days,base_range_pct,distance_pct,CompositeScore,Verdict
2026-07-21,APCOTEXIND.NS,Materials,558.3,558.3,29.8,86.6,80.0,100.0,OK,2.0,2B,65.14,1.6,74.0,19.37,2.27,72.8,Hold / Add on pullback ·
2026-07-21,APTUS.NS,Financials,301.05,301.05,60.1,45.1,60.0,100.0,OK,1.0,basing (vol contracting),52.3,2.1,167.0,39.47,-2.41,60.8,Accumulate ·
2026-07-21,ASAL.NS,Consumer Discretionary,551.55,551.55,43.8,61.2,60.0,85.0,WATCH,1.0,basing (vol contracting),50.7,2.07,173.0,37.55,-3.57,60.1,Watch ·
2026-07-21,BALAMINES.NS,Materials,2366.5,2366.5,26.6,81.9,80.0,100.0,OK,2.0,2B,51.98,0.5,48.0,24.81,-4.87,70.3,Hold / Add on pullback ·
2026-07-21,BANSWRAS.NS,Consumer Discretionary,133.99,133.99,83.0,65.0,80.0,100.0,OK,2.0,2B,62.62,2.23,166.0,37.81,-0.77,78.5,Hold / Add on pullback ·
2026-07-21,BELRISE.NS,Consumer Discretionary,236.76,236.76,29.6,90.8,80.0,85.0,WATCH,2.0,2B,50.79,0.6,92.0,21.96,-4.82,71.9,Hold / Add on pullback ·
2026-07-21,BHAGCHEM.NS,Materials,272.85,272.85,1.0,60.4,80.0,100.0,OK,2.0,2B,50.47,3.78,82.0,27.89,-2.25,56.4,Hold / Add on pullback ·
2026-07-21,BOROSCI.NS,Health Care,162.0,162.0,38.8,73.5,80.0,100.0,OK,2.0,2B,56.31,1.43,48.0,18.84,0.94,70.4,Hold / Add on pullback ↑
2026-07-21,BUTTERFLY.NS,Consumer Discretionary,752.05,752.05,35.8,63.8,60.0,100.0,OK,1.0,basing (vol contracting),65.55,1.91,131.0,27.32,3.71,61.3,Watch ·
2026-07-21,CARYSIL.NS,Consumer Discretionary,1170.1,1170.1,39.4,84.2,80.0,100.0,OK,2.0,2B,66.58,1.33,57.0,20.66,-0.02,74.3,Hold / Add on pullback ·
2026-07-21,CCL.NS,Consumer Staples,1209.9,1209.9,21.5,85.3,80.0,85.0,WATCH,2.0,2B,81.13,2.7,104.0,16.3,1.02,68.0,Hold / Add on pullback ↓
2026-07-21,CENTENKA.NS,Consumer Discretionary,540.2,540.2,79.9,81.8,80.0,100.0,OK,2.0,2B,55.99,1.73,46.0,25.2,1.46,83.6,Hold / Add on pullback ·
2026-07-21,CENTUM.NS,Information Technology,3710.0,3710.0,13.2,87.7,80.0,100.0,OK,2.0,2B,67.86,2.04,50.0,17.61,1.96,69.0,Hold / Add on pullback ·
2026-07-21,CHOICEIN.NS,Financials,816.9,816.9,23.4,70.4,60.0,100.0,OK,1.0,basing (vol contracting),68.83,2.13,173.0,33.83,0.33,60.5,Watch ·
2026-07-21,CONFIPET.NS,Energy,75.65,75.65,32.7,84.5,80.0,100.0,OK,2.0,2B,64.05,0.68,33.0,18.95,-1.65,72.8,Hold / Add on pullback ·
2026-07-21,CRAFTSMAN.NS,Industrials,9403.5,9403.5,12.9,86.9,80.0,85.0,WATCH,2.0,2B,73.87,2.63,74.0,17.79,1.35,66.4,Hold / Add on pullback ·
2026-07-21,CREDITACC.NS,Financials,1534.7,1534.7,48.9,70.8,80.0,100.0,OK,2.0,2B,59.71,2.0,77.0,24.05,2.69,72.0,Hold / Add on pullback ·
2026-07-21,CUB.NS,Financials,229.83,229.83,63.6,78.5,40.0,100.0,OK,3.0,topping,73.1,1.89,168.0,31.32,1.75,68.4,Trim / Hold-tight ·
2026-07-21,DCBBANK.NS,Financials,190.22,190.22,92.9,83.1,40.0,100.0,OK,3.0,topping,65.51,2.86,160.0,24.76,1.82,77.3,Trim / Hold-tight ·
2026-07-21,DEEM.NS,Materials,55.4,55.4,91.7,56.8,80.0,0.0,FAIL,2.0,2B,50.87,1.62,50.0,24.21,1.41,0.0,Avoid (quality) ·
2026-07-21,DEEPAKFERT.NS,Materials,1607.0,1607.0,25.6,68.8,80.0,100.0,OK,2.0,2B,69.48,1.0,36.0,12.66,0.45,65.5,Hold / Add on pullback ·
2026-07-21,DENORA.NS,Industrials,882.0,882.0,18.7,64.9,80.0,100.0,OK,2.0,2B,57.12,2.45,89.0,31.79,-2.02,62.4,Hold / Add on pullback ·
2026-07-21,EIEL.NS,Utilities,229.46,229.46,72.1,47.3,80.0,0.0,FAIL,2.0,2B,55.72,2.61,96.0,31.59,-0.81,0.0,Avoid (quality) ·
2026-07-21,ELGIEQUIP.NS,Industrials,601.0,601.0,34.9,77.5,80.0,100.0,OK,2.0,2B,56.17,1.99,53.0,10.97,3.86,70.8,Hold / Add on pullback ·
2026-07-21,EQUITASBNK.NS,Financials,81.43,81.43,19.4,82.1,80.0,100.0,OK,2.0,2B,66.38,0.85,35.0,12.42,-0.34,68.6,Hold / Add on pullback ·
2026-07-21,FINEORG.NS,Materials,4907.5,4907.5,20.4,61.1,100.0,100.0,OK,2.0,2A,65.0,7.62,168.0,31.62,-2.28,66.5,Buy (rich) ·
2026-07-21,FMGOETZE.NS,Consumer Discretionary,489.4,489.4,79.4,45.9,60.0,100.0,OK,1.0,basing (vol contracting),61.67,2.04,174.0,29.94,-0.72,65.9,Accumulate ·
2026-07-21,GANESHHOU.NS,Real Estate,808.9,808.9,,51.2,60.0,100.0,OK,1.0,basing (vol contracting),52.7,1.05,46.0,17.69,0.66,47.9,Watch ·
2026-07-21,GARFIBRES.NS,Consumer Discretionary,783.0,783.0,25.5,51.2,60.0,100.0,OK,1.0,basing (vol contracting),69.12,2.26,168.0,30.35,0.53,54.3,Watch ·
2026-07-21,GEECEE.NS,Real Estate,354.95,354.95,,56.1,60.0,100.0,OK,1.0,basing (vol contracting),59.49,1.79,64.0,18.8,0.35,49.6,Watch ·
2026-07-21,GEOJITFSL.NS,Financials,82.45,82.45,39.9,66.6,80.0,100.0,OK,2.0,2B,58.71,0.91,28.0,10.57,0.03,68.3,Hold / Add on pullback ·
2026-07-21,GOODLUCK.NS,Materials,1554.1,1554.1,41.4,91.3,80.0,100.0,OK,2.0,2B,50.42,1.09,74.0,27.8,-3.47,77.3,Hold / Add on pullback ·
2026-07-21,GREENLAM.NS,Industrials,248.35,248.35,9.6,55.1,60.0,85.0,WATCH,1.0,basing (vol contracting),74.04,9.04,179.0,31.38,0.6,49.4,Watch ·
2026-07-21,GREENPLY.NS,Materials,325.0,325.0,11.0,65.5,80.0,100.0,OK,2.0,2B,52.39,0.38,34.0,12.75,-3.48,60.7,Hold / Add on pullback ·
2026-07-21,GUFICBIO.NS,Health Care,395.65,395.65,23.2,78.9,60.0,100.0,OK,1.0,basing (vol contracting),65.4,1.15,43.0,25.12,0.03,63.4,Watch ↑
2026-07-21,HARSHA.NS,Industrials,414.15,414.15,56.9,60.2,100.0,100.0,OK,2.0,2A,56.49,10.8,166.0,36.37,3.36,75.3,Buy ·
2026-07-21,HMVL.NS,Communication Services,91.5,91.5,73.0,79.4,80.0,0.0,FAIL,2.0,2B,59.36,1.3,42.0,19.79,-2.43,0.0,Avoid (quality) ↓
2026-07-21,HNDFDS.NS,Consumer Staples,571.0,571.0,26.1,72.3,60.0,85.0,WATCH,1.0,basing (vol contracting),65.11,1.65,159.0,24.0,-2.2,59.6,Watch ↓
2026-07-21,HOLMARC.NS,Industrials,110.0,110.0,36.6,44.0,60.0,100.0,OK,1.0,basing (vol contracting),59.82,1.07,46.0,16.17,0.93,54.5,Watch ·
2026-07-21,HOMEFIRST.NS,Financials,1280.1,1280.1,62.1,58.9,60.0,100.0,OK,1.0,basing (vol contracting),65.93,2.08,175.0,33.08,0.11,66.1,Accumulate ·
2026-07-21,INDIANHUME.NS,Utilities,390.05,390.05,74.4,52.3,60.0,100.0,OK,1.0,basing (vol contracting),57.64,1.51,173.0,38.84,0.47,66.9,Accumulate ·
2026-07-21,INDIGOPNTS.NS,Materials,1077.5,1077.5,24.3,40.9,60.0,100.0,OK,1.0,basing (vol contracting),50.04,3.33,168.0,38.66,-2.99,50.4,Watch ·
2026-07-21,JAMNAAUTO.NS,Consumer Discretionary,136.07,136.07,65.2,78.3,100.0,100.0,OK,2.0,2A,68.07,2.85,95.0,23.66,-1.28,83.7,Buy ·
2026-07-21,JSWCEMENT.NS,Materials,140.97,140.97,35.2,55.6,80.0,100.0,OK,2.0,2B,65.7,1.57,91.0,17.11,-0.19,63.3,Hold / Add on pullback ·
2026-07-21,KAJARIACER.NS,Industrials,1229.3,1229.3,27.3,66.9,80.0,100.0,OK,2.0,2B,55.17,2.94,84.0,18.26,2.57,65.2,Hold / Add on pullback ·
2026-07-21,KKCL.NS,Consumer Discretionary,513.0,513.0,67.6,50.4,60.0,100.0,OK,1.0,basing (vol contracting),74.67,3.1,168.0,28.47,-0.29,64.5,Accumulate ·
2026-07-21,KPIL.NS,Utilities,1344.0,1344.0,37.1,73.8,80.0,100.0,OK,2.0,2B,65.12,3.46,144.0,36.36,-3.3,70.1,Hold / Add on pullback ·
2026-07-21,LALPATHLAB.NS,Health Care,1700.1,1700.1,14.6,75.2,80.0,100.0,OK,2.0,2B,74.9,3.16,78.0,24.11,0.74,65.0,Hold / Add on pullback ↑
2026-07-21,LLOYDSENGG.NS,Industrials,91.17,91.17,19.4,80.1,80.0,100.0,OK,2.0,2B,51.28,1.3,29.0,15.12,2.26,67.9,Hold / Add on pullback ·
2026-07-21,LMW.NS,Industrials,16145.0,16145.0,0.0,63.6,60.0,100.0,OK,1.0,basing (vol contracting),76.91,4.85,161.0,31.54,-1.07,52.3,Watch ·
2026-07-21,MAHLIFE.NS,Real Estate,370.0,370.0,,46.7,60.0,100.0,OK,1.0,basing (vol contracting),72.37,4.2,179.0,30.59,-0.85,46.3,Watch ·
2026-07-21,MANBA.NS,Financials,142.0,142.0,72.3,71.1,60.0,100.0,OK,1.0,basing,67.88,3.1,173.0,31.25,1.2,73.0,Watch ·
2026-07-21,MANGLMCEM.NS,Materials,980.0,980.0,32.3,83.5,80.0,100.0,OK,2.0,2B,62.5,1.21,153.0,28.67,-4.46,72.3,Hold / Add on pullback ·
2026-07-21,MARINE.NS,Industrials,260.6,260.6,23.7,80.0,80.0,100.0,OK,2.0,2B,52.98,2.05,89.0,35.34,-2.61,68.9,Hold / Add on pullback ·
2026-07-21,MARKSANS.NS,Health Care,260.3,260.3,50.7,70.6,80.0,100.0,OK,2.0,2B,67.67,3.96,55.0,20.26,1.28,72.4,Hold / Add on pullback ↑
2026-07-21,MAWANASUG.NS,Consumer Staples,116.22,116.22,77.4,79.4,80.0,0.0,FAIL,2.0,2B,53.47,0.62,89.0,25.15,-3.53,0.0,Avoid (quality) ↓
2026-07-21,MINDACORP.NS,Consumer Discretionary,681.15,681.15,40.1,77.8,80.0,100.0,OK,2.0,2B,57.24,2.32,36.0,10.48,3.01,72.3,Hold / Add on pullback ·
2026-07-21,MONARCH.NS,Financials,359.95,359.95,75.0,63.9,80.0,85.0,WATCH,2.0,2B,57.0,0.78,55.0,14.41,-2.17,73.9,Hold / Add on pullback ·
2026-07-21,NAZARA.NS,Consumer Discretionary,309.3,309.3,19.8,62.5,80.0,100.0,OK,2.0,2B,61.67,2.28,67.0,16.58,1.0,61.8,Hold / Add on pullback ·
2026-07-21,NIRLON.NS,Real Estate,625.9,625.9,,68.5,50.0,85.0,WATCH,,,57.98,3.14,70.0,15.74,1.37,49.2,Watch (stage NA) ·
2026-07-21,NITINSPIN.NS,Consumer Discretionary,547.25,547.25,77.4,85.7,80.0,100.0,OK,2.0,2B,55.27,5.68,69.0,17.69,3.84,84.3,Hold / Add on pullback ·
2026-07-21,OMAXAUTO.NS,Consumer Discretionary,235.5,235.5,75.3,85.6,80.0,100.0,OK,2.0,2B,63.54,1.79,71.0,28.52,1.35,83.8,Hold / Add on pullback ·
2026-07-21,PACEDIGITK.NS,Utilities,205.24,205.24,79.3,63.4,40.0,100.0,OK,3.0,topping,52.35,3.14,160.0,39.93,-2.23,67.0,Trim / Hold-tight ·
2026-07-21,PARAGON.NS,Materials,49.8,49.8,73.2,37.8,60.0,100.0,OK,1.0,basing (vol contracting),58.2,4.21,146.0,39.72,3.14,61.5,Accumulate ·
2026-07-21,PCBL.NS,Materials,332.3,332.3,22.0,37.4,60.0,85.0,WATCH,1.0,basing (vol contracting),61.06,2.19,168.0,34.48,-2.68,46.3,Watch ·
2026-07-21,PGHL.NS,Health Care,6779.5,6779.5,40.9,72.6,80.0,100.0,OK,2.0,2B,51.43,0.61,55.0,17.29,-3.89,70.6,Hold / Add on pullback ↑
2026-07-21,POKARNA.NS,Materials,982.0,982.0,28.1,73.9,100.0,100.0,OK,2.0,2A,54.71,3.29,137.0,38.13,-3.19,72.9,Buy (rich) ·
2026-07-21,PRECOT.NS,Consumer Discretionary,854.0,854.0,38.1,84.5,80.0,100.0,OK,2.0,2B,77.13,1.25,53.0,27.09,-0.46,74.1,Hold / Add on pullback ·
2026-07-21,PRICOLLTD.NS,Consumer Discretionary,610.95,610.95,55.1,70.8,40.0,100.0,OK,3.0,topping,66.73,3.19,180.0,21.46,3.25,63.6,Trim / Hold-tight ·
2026-07-21,PTCIL.NS,Materials,17853.0,17853.0,0.0,72.9,40.0,100.0,OK,3.0,topping,67.72,1.81,124.0,31.05,-3.44,50.5,Trim / Hold-tight ·
2026-07-21,RACLGEAR.NS,Consumer Discretionary,1357.0,1357.0,31.6,82.8,80.0,85.0,WATCH,2.0,2B,58.61,0.88,118.0,22.15,-2.68,69.6,Hold / Add on pullback ·
2026-07-21,RANEHOLDIN.NS,Consumer Discretionary,1760.9,1760.9,51.2,72.0,80.0,100.0,OK,2.0,2B,68.99,1.2,32.0,14.9,1.61,73.0,Hold / Add on pullback ·
2026-07-21,RAYMONDREL.NS,Real Estate,691.8,691.8,,53.1,80.0,100.0,OK,2.0,2B,52.93,2.15,75.0,27.87,1.54,53.6,Hold / Add on pullback ·
2026-07-21,REDINGTON.NS,Information Technology,269.95,269.95,89.7,48.2,60.0,100.0,OK,1.0,basing (vol contracting),63.68,13.07,167.0,36.47,1.44,69.3,Accumulate ·
2026-07-21,RGL.NS,Consumer Discretionary,119.75,119.75,83.5,41.8,60.0,100.0,OK,1.0,basing (vol contracting),58.24,2.72,74.0,26.18,-1.29,65.5,Accumulate ·
2026-07-21,RICHA.NS,Industrials,93.0,93.0,12.9,89.5,80.0,100.0,OK,2.0,2B,59.8,1.42,55.0,14.37,-0.49,69.5,Hold / Add on pullback ·
2026-07-21,RPEL.NS,Materials,1264.3,1264.3,5.4,87.2,80.0,100.0,OK,2.0,2B,54.25,0.36,36.0,18.85,-2.99,66.9,Hold / Add on pullback ·
2026-07-21,RSWM.NS,Consumer Discretionary,216.25,216.25,62.8,80.9,80.0,0.0,FAIL,2.0,2B,68.76,1.36,41.0,18.54,2.66,0.0,Avoid (quality) ·
2026-07-21,SAKAR.NS,Health Care,878.75,878.75,11.4,88.7,80.0,100.0,OK,2.0,2B,68.69,1.31,57.0,25.25,-0.84,68.9,Hold / Add on pullback ↑
2026-07-21,SAWALIYA.NS,Consumer Staples,295.95,295.95,5.2,66.5,40.0,85.0,WATCH,3.0,topping,55.21,1.48,74.0,17.99,-1.79,47.3,Trim / Hold-tight ↓
2026-07-21,SENCO.NS,Consumer Discretionary,377.8,377.8,94.3,82.5,80.0,0.0,FAIL,2.0,2B / Late_Stage_Base,61.66,1.81,159.0,29.88,1.33,0.0,Avoid (quality) ·
2026-07-21,SFL.NS,Consumer Discretionary,751.05,751.05,25.3,70.2,80.0,100.0,OK,2.0,2B,56.86,0.6,36.0,18.43,-1.95,65.9,Hold / Add on pullback ·
2026-07-21,SHRINGARMS.NS,Consumer Discretionary,222.41,222.41,63.9,63.3,60.0,100.0,OK,1.0,basing (vol contracting),58.09,1.87,125.0,32.71,-4.07,68.1,Accumulate ·
2026-07-21,SIGNPOST.NS,Communication Services,305.6,305.6,58.0,83.2,80.0,85.0,WATCH,2.0,2B,64.79,1.13,71.0,32.73,0.39,76.4,Hold / Add on pullback ↓
2026-07-21,SIS.NS,Industrials,441.25,441.25,32.3,91.8,80.0,100.0,OK,2.0,2B,75.65,1.12,46.0,18.93,0.42,75.2,Hold / Add on pullback ·
2026-07-21,SOBHA.NS,Real Estate,1456.3,1456.3,,45.1,60.0,100.0,OK,1.0,basing,52.97,3.62,148.0,30.43,0.85,45.8,Watch ·
2026-07-21,SOTL.NS,Materials,601.75,601.75,55.4,86.5,80.0,100.0,OK,2.0,2B,55.27,1.3,47.0,23.01,3.14,79.1,Hold / Add on pullback ·
2026-07-21,SPORTKING.NS,Consumer Discretionary,198.46,198.46,69.0,89.5,80.0,100.0,OK,2.0,2B,55.19,0.58,50.0,22.01,-3.07,83.6,Hold / Add on pullback ·
2026-07-21,STEELCAS.NS,Materials,306.05,306.05,29.3,93.2,80.0,100.0,OK,2.0,2B,62.18,2.17,95.0,28.56,-1.37,74.9,Hold / Add on pullback ·
2026-07-21,SUNDRMFAST.NS,Consumer Discretionary,967.3,967.3,30.0,58.2,60.0,100.0,OK,1.0,basing (vol contracting),70.29,1.89,180.0,30.41,-1.91,57.9,Watch ·
2026-07-21,SUPRAJIT.NS,Consumer Discretionary,486.1,486.1,27.2,63.3,60.0,100.0,OK,1.0,basing (vol contracting),86.06,2.89,168.0,25.62,-0.01,59.0,Watch ·
2026-07-21,SURYODAY.NS,Financials,190.41,190.41,78.0,86.6,80.0,100.0,OK,2.0,2B,69.85,1.56,69.0,19.96,0.53,84.8,Hold / Add on pullback ·
2026-07-21,SUYOG.NS,Industrials,846.2,846.2,73.7,71.1,80.0,100.0,OK,2.0,2B,70.82,2.25,102.0,30.48,-1.11,78.3,Hold / Add on pullback ·
2026-07-21,TEXINFRA.NS,Real Estate,114.19,114.19,,80.6,60.0,100.0,OK,1.0,basing (vol contracting),58.35,1.88,29.0,15.02,1.29,58.2,Watch ·
2026-07-21,TFCILTD.NS,Financials,83.21,83.21,22.2,91.7,80.0,100.0,OK,2.0,2B,61.14,1.59,147.0,31.16,-3.01,72.6,Hold / Add on pullback ·
2026-07-21,TRAVELFOOD.NS,Industrials,1301.9,1301.9,39.0,67.2,60.0,100.0,OK,1.0,basing (vol contracting),59.76,4.42,158.0,27.43,-3.66,63.3,Watch ·
2026-07-21,UJJIVANSFB.NS,Financials,65.63,65.63,65.8,81.8,80.0,100.0,OK,2.0,2B,82.75,1.46,179.0,28.72,-0.46,80.1,Hold / Add on pullback ·
2026-07-21,USHAMART.NS,Materials,500.2,500.2,23.8,76.4,80.0,100.0,OK,2.0,2B,74.22,1.26,78.0,16.1,0.29,67.7,Hold / Add on pullback ·
2026-07-21,VAIBHAVGBL.NS,Consumer Discretionary,258.11,258.11,69.1,76.7,60.0,100.0,OK,1.0,basing (vol contracting),65.88,2.85,168.0,35.54,2.43,74.1,Accumulate ·
2026-07-21,VARROC.NS,Consumer Discretionary,658.15,658.15,30.7,79.7,60.0,100.0,OK,1.0,basing (vol contracting),56.28,2.06,167.0,35.35,-4.89,65.6,Watch ·
2026-07-21,VINCOFE.NS,Consumer Staples,156.61,156.61,39.3,66.2,60.0,100.0,OK,1.0,basing (vol contracting),71.53,2.49,179.0,31.49,-0.11,63.0,Watch ↓
2026-07-21,VISAKAIND.NS,Materials,81.14,81.14,85.9,68.2,80.0,0.0,FAIL,2.0,2B,52.27,1.34,71.0,21.66,-0.5,0.0,Avoid (quality) ·
2026-07-21,VSSL.NS,Materials,303.35,303.35,34.7,71.4,60.0,100.0,OK,1.0,basing (vol contracting),66.97,0.92,84.0,19.3,-1.04,63.7,Watch ·
2026-07-21,WELSPUNLIV.NS,Consumer Discretionary,166.04,166.04,15.7,85.5,80.0,100.0,OK,2.0,2B,55.31,3.07,33.0,15.86,3.12,68.8,Hold / Add on pullback ·
2026-07-21,WINDLAS.NS,Health Care,880.25,880.25,53.4,46.0,60.0,100.0,OK,1.0,basing (vol contracting),68.45,2.56,162.0,22.98,-0.42,59.4,Watch ↑
2026-07-21,WSTCSTPAPR.NS,Materials,519.65,519.65,63.7,72.8,80.0,100.0,OK,2.0,2B,57.27,1.45,96.0,22.9,-1.66,76.4,Hold / Add on pullback ·
2026-07-21,ZIMLAB.NS,Health Care,118.58,118.58,0.0,75.4,80.0,100.0,OK,2.0,2B,63.66,3.18,71.0,35.09,-2.18,61.4,Hold / Add on pullback ↑
2026-07-27,504605.BO,,4789.0,4789.0,,79.2,80.0,,,2.0,2B,67.14,2.22,59.0,37.66,-0.21,47.7,Watch (no fundamentals) ·
2026-07-27,532329.BO,,1010.0,1010.0,,70.6,80.0,,,2.0,2B,68.44,1.19,55.0,25.35,-0.05,44.7,Watch (no fundamentals) ·
2026-07-27,543874.BO,,95.0,95.0,,78.2,60.0,,,1.0,basing (vol contracting),65.54,1.43,164.0,38.14,-2.08,42.4,Watch (no fundamentals) ·
2026-07-27,AARTIIND.NS,Materials,486.1,486.1,29.1,73.2,80.0,100.0,OK,2.0,2B,58.81,1.24,167.0,27.77,-4.8,67.9,Hold / Add on pullback ·
2026-07-27,AIMTRON.NS,Information Technology,1339.3,1339.3,9.0,87.0,80.0,100.0,OK,2.0,2B,56.65,0.79,54.0,22.78,-1.81,67.7,Hold / Add on pullback ·
2026-07-27,ALIVUS.NS,Health Care,1132.5,1132.5,59.2,80.5,80.0,100.0,OK,2.0,2B,53.43,0.57,103.0,18.49,-4.66,78.0,Hold / Add on pullback ↑
2026-07-27,AMBIKCO.NS,Consumer Discretionary,1717.3,1717.3,64.4,76.0,80.0,100.0,OK,2.0,2B,69.95,3.46,82.0,17.48,1.68,77.7,Hold / Add on pullback ·
2026-07-27,ARVIND.NS,Consumer Discretionary,523.45,523.45,39.2,83.1,80.0,100.0,OK,2.0,2B,51.22,1.4,68.0,26.23,-2.45,73.9,Hold / Add on pullback ·
2026-07-27,AUTOIND.NS,Consumer Discretionary,89.9,89.9,84.1,76.1,80.0,85.0,WATCH,2.0,2B,60.46,2.18,69.0,36.89,1.04,80.4,Hold / Add on pullback ·
2026-07-27,AVADHSUGAR.NS,Consumer Staples,534.0,534.0,57.6,71.6,80.0,85.0,WATCH,2.0,2B,53.4,1.72,80.0,24.48,2.52,72.2,Hold / Add on pullback ↓
2026-07-27,BELRISE.NS,Consumer Discretionary,232.66,232.66,29.2,90.8,80.0,85.0,WATCH,2.0,2B,57.01,1.03,98.0,21.96,-3.15,71.8,Hold / Add on pullback ·
2026-07-27,BHAGERIA.NS,Materials,218.7,218.7,63.1,67.4,80.0,100.0,OK,2.0,2B,65.09,0.78,48.0,18.01,-0.71,74.4,Hold / Add on pullback ·
2026-07-27,BUILDPRO.NS,Industrials,1219.3,1219.3,57.9,85.9,50.0,100.0,OK,,,57.77,0.97,98.0,32.2,0.09,72.0,Watch (stage NA) ·
2026-07-27,BUTTERFLY.NS,Consumer Discretionary,770.0,770.0,34.4,63.4,60.0,100.0,OK,1.0,basing (vol contracting),81.12,1.54,137.0,27.34,1.19,60.8,Watch ·
2026-07-27,CAPITALSFB.NS,Financials,299.85,299.85,88.0,68.6,60.0,100.0,OK,1.0,basing (vol contracting),60.94,1.22,61.0,14.22,0.15,76.0,Accumulate ·
2026-07-27,CARYSIL.NS,Consumer Discretionary,1157.0,1157.0,40.7,83.1,80.0,100.0,OK,2.0,2B,61.53,1.69,63.0,20.66,1.11,74.3,Hold / Add on pullback ·
2026-07-27,CCL.NS,Consumer Staples,1174.4,1174.4,21.8,83.9,80.0,85.0,WATCH,2.0,2B,65.94,8.52,110.0,16.31,3.98,67.6,Hold / Add on pullback ↓
2026-07-27,CERA.NS,Industrials,6225.0,6225.0,29.6,59.0,80.0,100.0,OK,2.0,2B,51.16,3.7,76.0,21.32,3.03,63.0,Hold / Add on pullback ·
2026-07-27,CHOICEIN.NS,Financials,800.0,800.0,23.6,65.1,60.0,100.0,OK,1.0,basing (vol contracting),61.72,4.73,179.0,33.75,2.69,58.7,Watch ·
2026-07-27,COSMOFIRST.NS,Materials,905.0,905.0,66.4,52.1,80.0,85.0,WATCH,2.0,2B,52.07,1.32,67.0,23.97,-1.45,67.6,Hold / Add on pullback ·
2026-07-27,CRAFTSMAN.NS,Industrials,9327.0,9327.0,12.2,85.4,80.0,85.0,WATCH,2.0,2B,69.57,3.24,80.0,17.79,2.19,65.7,Hold / Add on pullback ·
2026-07-27,CRISIL.NS,Financials,4486.3,4486.3,19.9,34.4,60.0,100.0,OK,1.0,basing (vol contracting),53.11,1.25,154.0,21.41,0.38,47.0,Watch ·
2026-07-27,CUB.NS,Financials,221.45,221.45,69.1,82.6,40.0,100.0,OK,3.0,topping,61.61,1.79,152.0,30.11,-3.17,71.2,Trim / Hold-tight ·
2026-07-27,DCBBANK.NS,Financials,190.26,190.26,93.7,86.3,40.0,100.0,OK,3.0,topping,68.07,2.85,166.0,24.76,1.79,78.6,Trim / Hold-tight ·
2026-07-27,DEEPAKFERT.NS,Materials,1634.5,1634.5,26.3,67.5,80.0,100.0,OK,2.0,2B,65.68,0.64,42.0,12.68,-1.44,65.2,Hold / Add on pullback ·
2026-07-27,DENORA.NS,Industrials,879.4,879.4,18.6,63.2,80.0,100.0,OK,2.0,2B,56.45,2.42,95.0,31.99,-2.35,61.8,Hold / Add on pullback ·
2026-07-27,FMGOETZE.NS,Consumer Discretionary,483.75,483.75,79.5,44.1,60.0,100.0,OK,1.0,basing (vol contracting),62.4,2.35,180.0,29.94,0.44,65.3,Accumulate ·
2026-07-27,GANESHBE.NS,Materials,112.35,112.35,81.6,88.6,80.0,100.0,OK,2.0,2B,63.73,1.15,52.0,20.74,1.72,86.4,Hold / Add on pullback ·
2026-07-27,GANESHHOU.NS,Real Estate,823.95,823.95,,58.3,60.0,100.0,OK,1.0,basing (vol contracting),50.11,0.8,52.0,17.69,-1.18,50.4,Watch ·
2026-07-27,GIPCL.NS,Utilities,162.58,162.58,91.6,34.1,60.0,100.0,OK,1.0,basing (vol contracting),58.22,4.13,167.0,34.15,-0.36,64.8,Accumulate ·
2026-07-27,GOODLUCK.NS,Materials,1531.5,1531.5,41.9,82.9,80.0,100.0,OK,2.0,2B,60.44,1.9,80.0,27.8,-2.04,74.5,Hold / Add on pullback ·
2026-07-27,GRAVITA.NS,Materials,1788.8,1788.8,32.3,66.8,60.0,100.0,OK,1.0,basing (vol contracting),65.66,3.13,167.0,32.98,2.22,61.5,Watch ·
2026-07-27,HNDFDS.NS,Consumer Staples,577.5,577.5,26.3,72.0,60.0,85.0,WATCH,1.0,basing (vol contracting),62.78,1.26,165.0,24.3,-3.8,59.5,Watch ↓
2026-07-27,HOLMARC.NS,Industrials,109.0,109.0,35.6,45.1,60.0,100.0,OK,1.0,basing (vol contracting),55.71,1.21,53.0,16.17,1.85,54.7,Watch ·
2026-07-27,HOMEFIRST.NS,Financials,1182.5,1182.5,64.7,43.0,60.0,100.0,OK,1.0,basing (vol contracting),61.68,5.41,168.0,33.09,1.19,61.2,Accumulate ·
2026-07-27,ICEMAKE.NS,Industrials,863.25,863.25,0.0,72.2,40.0,100.0,OK,3.0,topping,64.94,1.02,154.0,31.27,-3.78,50.3,Trim / Hold-tight ·
2026-07-27,IMPAL.NS,Consumer Discretionary,1125.0,1125.0,83.7,65.8,60.0,100.0,OK,1.0,basing (vol contracting),57.89,1.54,173.0,28.66,-3.58,74.0,Accumulate ·
2026-07-27,INDIAGLYCO.NS,Materials,1184.0,1184.0,34.8,80.6,40.0,100.0,OK,3.0,topping,64.13,1.38,80.0,23.74,1.08,61.9,Trim / Hold-tight ·
2026-07-27,INDIANHUME.NS,Utilities,386.85,386.85,74.4,53.6,60.0,100.0,OK,1.0,basing (vol contracting),64.69,1.81,179.0,38.84,1.3,67.4,Accumulate ·
